Mutation: 90%
Number of dots: 10
2	0.538916
4	0.531477
6	0.5924290000000002
8	0.743197
Number of dots: 25
2	4.920446999999999
4	6.434764
6	8.36928
8	9.802210000000002
10	10.729764000000003
12	12.379642000000004
15	14.167507999999996
20	16.974561000000005
Number of dots: 75
2	127.91962099999999
4	163.50468000000004
6	196.795126
8	231.953211
10	259.266448
12	275.42532299999993
15	329.53276900000014
20	405.5946199999999
25	490.492731
Number of dots: 100
2	310.1938510000001
4	396.97725699999995
6	501.1033999999999
8	564.709238
10	649.1441070000002
12	714.3879459999998
15	880.4306399999998
20	1020.8196870000003
25	1375.4510920000002
Number of dots: 150
2	1154.5036309999998
4	1328.1156870000004
6	1499.1363320000005
8	1652.4779609999998
10	1920.4455010000006
12	2017.8999609999998
15	2240.924167
20	2845.5449479999993
25	3612.5470670000004
Number of dots: 200
2	3147.928115000001
4	3338.892034
6	3656.9331549999993
8	4429.810369999999
10	4878.425242
12	5330.714876999999
15	6000.412085000001
20	7478.885484000002
25	8147.562210999999
